id,brand,category,subcategory,subsubcategory,color,gender,herhaalaankopen,name,price.selling_price,recommendable
35296,Montagne Jeunesse,Gezond & verzorging,Gezichtsverzorging vrouw,Gezichtsmasker,,Vrouw,True,Montagne Jeunesse Charcoal Gezichtsmasker 15 gr,179,False
35257,BodyX,Gezond & verzorging,Lichaamsverzorging,Bad en douche,,Man,True,Body-X Fuze 2 in 1 Active Douche 300 ml,99,False
35301,L Oreal,Gezond & verzorging,Haarverzorging,Conditioner,,Vrouw,True,Elvive Nutri-Gloss Luminizer Hoogglans Crèmespoeling 200 ml,299,True
35300,L Oreal,Gezond & verzorging,Haarverzorging,Shampoo,,Vrouw,True,Elvive Nutri-Gloss Luminizer Hoogglans Shampoo 250 ml,299,False
35237,Clearasil,Gezond & verzorging,Gezichtsverzorging vrouw,Reiniging,,Unisex,True,Clearasil Peeling Ultra 5 in 1 115 ml,399,False
35247,Colgate,Gezond & verzorging,Mondverzorging,Tandpasta,,Unisex,True,Colgate Optic White Tandpasta 75 ml,179,False
35241,Clearasil,Gezond & verzorging,Gezichtsverzorging vrouw,Reiniging,,Unisex,True,Clearasil Gezichtsreiniger Daily Clear Wascrème Sensitive 150 ml,179,False
35240,Airwick,Wonen & vrije tijd,Woonaccessoires,Woonaccessoires,,Unisex,True,Airwick Home Signature Geurstokjes Fruit & Wood 100 ml,599,False
35249,Airwick,Wonen & vrije tijd,Woonaccessoires,Kaarsen,,Unisex,True,Airwick Geurkaars & Gel Zoete Herinneringen 130 gr,399,False
35251,David Beckham,Make-up & geuren,Geuren en geschenkset,Geschenksets,,Man,True,David Beckham Cadeauverpakking Instinct Sport,998,False
35252,Op is Op,Gezond & verzorging,Lichaamsverzorging,Bad en douche,,Kinderen,True,Batmobile Kids Bubbel Bad 300 ml,179,False
35302,Adidas,Make-up & geuren,Geuren en geschenkset,Geschenksets,,Man,True,Adidas Cadeauverpakking Star Edition,1498,False
35303,Nivea,Gezond & verzorging,Lichaamsverzorging,Deodorant,,Vrouw,True,Nivea Invisible for Black & White Pocket Anti-Transpirant 100 ml,179,False
35239,Zwitsal,Baby & kind,Babyverzorging,Baby huidverzorging,,Baby,True,Zwitsal Slaap Zacht Lavendel Bodycreme 150ml,295,False
35304,Playboy,Make-up & geuren,Geuren en geschenkset,Geschenksets,,Man,True,Playboy Cadeauverpakking VIP Him,998,False
35308,Op is Op,Eten & drinken,Snacks en snoep,Snacks en snoep,,Unisex,True,Speculaasbrokken 300 gr,59,False
35307,Sence,Baby & kind,Luiers en verschonen,Babydoekjes,,Gezin,True,Sence Babydoekjes Extra Sensitive 60 st,79,False
24708,,,,,,,True,Cif Schuurmiddel Ultra White Micro & Bleek 500ml,149,False
35244,L Oreal,Gezond & verzorging,Gezichtsverzorging vrouw,Dagcreme,,Vrouw,True,L'Oréal Skin Perfection Dagcreme 50 ml,998,False
35242,Farouk,Gezond & verzorging,Haarverzorging,Kappersproducten,,Vrouw,True,Farouk Biosilk Lite Therapy Serum 67 ml,1295,True
